Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Exchange,Chrome 122.0.0.0,,,02-03-2024 12:22:13,02-03-2024 12:23:00,46.592s,ERROR
,,,,,,,
Test Cases/Exchange/Place exchange_cricket bet,Chrome 122.0.0.0,,,02-03-2024 12:22:13,02-03-2024 12:23:00,46.458s,ERROR
Start setup action : setupTestCase,Chrome 122.0.0.0,,,02-03-2024 12:22:13,02-03-2024 12:22:23,9.636s,PASSED
"click(findTestObject(""Object Repository/Exchange Page/Exchange_menu""))",Chrome 122.0.0.0,,,02-03-2024 12:22:23,02-03-2024 12:22:34,11.574s,PASSED
"click(findTestObject(""Object Repository/Exchange Page/Cricket_menu""))",Chrome 122.0.0.0,,,02-03-2024 12:22:34,02-03-2024 12:22:46,11.260s,PASSED
delay(5),Chrome 122.0.0.0,,,02-03-2024 12:22:46,02-03-2024 12:22:51,5.052s,PASSED
"game1 = getWebDriver().findElement(By.xpath(""(//section[@class='mod-event-line ng-scope ng-isolate-scope'])[1]/ul[1]/li[1]""))",Chrome 122.0.0.0,,,02-03-2024 12:22:51,02-03-2024 12:22:52,1.038s,PASSED
game1.click(),Chrome 122.0.0.0,,,02-03-2024 12:22:52,02-03-2024 12:22:53,1.257s,PASSED
delay(5),Chrome 122.0.0.0,,,02-03-2024 12:22:53,02-03-2024 12:22:58,5.012s,PASSED
"teamAback = getWebDriver().findElement(By.xpath(""(//tr[@class='runner-line ng-scope'])[1]/td[4]/button""))",Chrome 122.0.0.0,,,02-03-2024 12:22:58,02-03-2024 12:22:58,0.379s,PASSED
teamAback.click(),Chrome 122.0.0.0,,,02-03-2024 12:22:58,02-03-2024 12:22:58,0.051s,PASSED
"getvalue = getWebDriver().findElement(By.xpath(""(//tr[@class='runner-line ng-scope'])[1]/td[4]/button/div/span[1]""))",Chrome 122.0.0.0,,,02-03-2024 12:22:58,02-03-2024 12:22:59,1.025s,PASSED
stringoddvalue = getvalue.getText(),Chrome 122.0.0.0,,,02-03-2024 12:22:59,02-03-2024 12:22:59,0.016s,PASSED
println(stringoddvalue),Chrome 122.0.0.0,,,02-03-2024 12:22:59,02-03-2024 12:22:59,0.003s,PASSED
floatoddvalue = stringoddvalue.toFloat(),Chrome 122.0.0.0,,,02-03-2024 12:22:59,02-03-2024 12:22:59,0.003s,PASSED
println(floatoddvalue),Chrome 122.0.0.0,,,02-03-2024 12:22:59,02-03-2024 12:22:59,0.005s,PASSED
newoddvalue = floatoddvalue + 0.10,Chrome 122.0.0.0,,,02-03-2024 12:22:59,02-03-2024 12:23:00,0.016s,PASSED
println(newoddvalue),Chrome 122.0.0.0,,,02-03-2024 12:23:00,02-03-2024 12:23:00,0.002s,PASSED
newstringoddvalue = newoddvalue.floatValue(),Chrome 122.0.0.0,,,02-03-2024 12:23:00,02-03-2024 12:23:00,0.003s,PASSED
"roundoffvalue = newstringoddvalue.getChars(0, 3, null, 0)",Chrome 122.0.0.0,,,02-03-2024 12:23:00,02-03-2024 12:23:00,0.015s,ERROR
