Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Exchange,Chrome 122.0.0.0,,,02-03-2024 12:32:21,02-03-2024 12:33:03,41.394s,PASSED
,,,,,,,
Test Cases/Exchange/Place exchange_cricket bet,Chrome 122.0.0.0,,,02-03-2024 12:32:21,02-03-2024 12:33:03,41.269s,PASSED
Start setup action : setupTestCase,Chrome 122.0.0.0,,,02-03-2024 12:32:21,02-03-2024 12:32:35,13.219s,PASSED
"click(findTestObject(""Object Repository/Exchange Page/Exchange_menu""))",Chrome 122.0.0.0,,,02-03-2024 12:32:35,02-03-2024 12:32:39,4.220s,PASSED
"click(findTestObject(""Object Repository/Exchange Page/Cricket_menu""))",Chrome 122.0.0.0,,,02-03-2024 12:32:39,02-03-2024 12:32:42,2.799s,PASSED
delay(5),Chrome 122.0.0.0,,,02-03-2024 12:32:42,02-03-2024 12:32:47,5.029s,PASSED
"game1 = getWebDriver().findElement(By.xpath(""(//section[@class='mod-event-line ng-scope ng-isolate-scope'])[1]/ul[1]/li[1]""))",Chrome 122.0.0.0,,,02-03-2024 12:32:47,02-03-2024 12:32:47,0.287s,PASSED
game1.click(),Chrome 122.0.0.0,,,02-03-2024 12:32:47,02-03-2024 12:32:48,1.378s,PASSED
delay(5),Chrome 122.0.0.0,,,02-03-2024 12:32:48,02-03-2024 12:32:53,5.005s,PASSED
"teamAback = getWebDriver().findElement(By.xpath(""(//tr[@class='runner-line ng-scope'])[1]/td[4]/button""))",Chrome 122.0.0.0,,,02-03-2024 12:32:53,02-03-2024 12:32:54,0.269s,PASSED
teamAback.click(),Chrome 122.0.0.0,,,02-03-2024 12:32:54,02-03-2024 12:32:54,0.047s,PASSED
"getvalue = getWebDriver().findElement(By.xpath(""(//tr[@class='runner-line ng-scope'])[1]/td[4]/button/div/span[1]""))",Chrome 122.0.0.0,,,02-03-2024 12:32:54,02-03-2024 12:32:54,0.487s,PASSED
stringoddvalue = getvalue.getText(),Chrome 122.0.0.0,,,02-03-2024 12:32:54,02-03-2024 12:32:54,0.006s,PASSED
println(stringoddvalue),Chrome 122.0.0.0,,,02-03-2024 12:32:54,02-03-2024 12:32:54,0.008s,PASSED
floatoddvalue = stringoddvalue.toFloat(),Chrome 122.0.0.0,,,02-03-2024 12:32:54,02-03-2024 12:32:54,0.000s,PASSED
println(floatoddvalue),Chrome 122.0.0.0,,,02-03-2024 12:32:54,02-03-2024 12:32:54,0.000s,PASSED
newoddvalue = floatoddvalue + 0.10,Chrome 122.0.0.0,,,02-03-2024 12:32:54,02-03-2024 12:32:54,0.017s,PASSED
println(newoddvalue),Chrome 122.0.0.0,,,02-03-2024 12:32:54,02-03-2024 12:32:54,0.000s,PASSED
newstringoddvalue = newoddvalue.floatValue(),Chrome 122.0.0.0,,,02-03-2024 12:32:54,02-03-2024 12:32:54,0.008s,PASSED
"roundoffvalue = newstringoddvalue.substring(0, 3)",Chrome 122.0.0.0,,,02-03-2024 12:32:54,02-03-2024 12:32:54,0.003s,PASSED
println(roundoffvalue),Chrome 122.0.0.0,,,02-03-2024 12:32:54,02-03-2024 12:32:54,0.003s,PASSED
"setText(findTestObject(""Object Repository/Exchange Page/oddvalue_field""), newstringoddvalue)",Chrome 122.0.0.0,,,02-03-2024 12:32:54,02-03-2024 12:32:55,0.974s,PASSED
"click(findTestObject(""Object Repository/Exchange Page/Placebet_button""))",Chrome 122.0.0.0,,,02-03-2024 12:32:55,02-03-2024 12:32:56,1.296s,PASSED
delay(5),Chrome 122.0.0.0,,,02-03-2024 12:32:56,02-03-2024 12:33:01,5.007s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Exchange Page/cancelallunmatchedbet_button""))",Chrome 122.0.0.0,,,02-03-2024 12:33:01,02-03-2024 12:33:02,0.785s,PASSED
"println(""bet placed successfully"")",Chrome 122.0.0.0,,,02-03-2024 12:33:02,02-03-2024 12:33:02,0.000s,PASSED
"click(findTestObject(""Object Repository/Exchange Page/cancelallunmatchedbet_button""))",Chrome 122.0.0.0,,,02-03-2024 12:33:02,02-03-2024 12:33:03,0.297s,PASSED
