Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Exchange,Chrome 121.0.0.0,,,01-03-2024 12:00:55,01-03-2024 12:01:38,42.949s,PASSED
,,,,,,,
Test Cases/Exchange/Place exchange_cricket bet,Chrome 121.0.0.0,,,01-03-2024 12:00:55,01-03-2024 12:01:38,42.778s,PASSED
Start setup action : setupTestCase,Chrome 121.0.0.0,,,01-03-2024 12:00:55,01-03-2024 12:01:11,16.065s,PASSED
"click(findTestObject(""Object Repository/Exchange Page/Exchange_menu""))",Chrome 121.0.0.0,,,01-03-2024 12:01:11,01-03-2024 12:01:17,5.807s,PASSED
"click(findTestObject(""Object Repository/Exchange Page/Cricket_menu""))",Chrome 121.0.0.0,,,01-03-2024 12:01:17,01-03-2024 12:01:19,2.410s,PASSED
delay(5),Chrome 121.0.0.0,,,01-03-2024 12:01:19,01-03-2024 12:01:25,5.024s,PASSED
"game1 = getWebDriver().findElement(By.xpath(""(//section[@class='mod-event-line ng-scope ng-isolate-scope'])[1]/ul[1]/li[1]""))",Chrome 121.0.0.0,,,01-03-2024 12:01:25,01-03-2024 12:01:25,0.276s,PASSED
game1.click(),Chrome 121.0.0.0,,,01-03-2024 12:01:25,01-03-2024 12:01:26,1.507s,PASSED
delay(5),Chrome 121.0.0.0,,,01-03-2024 12:01:26,01-03-2024 12:01:31,5.018s,PASSED
"teamAback = getWebDriver().findElement(By.xpath(""(//tr[@class='runner-line ng-scope'])[1]/td[4]/button""))",Chrome 121.0.0.0,,,01-03-2024 12:01:31,01-03-2024 12:01:32,0.266s,PASSED
teamAback.click(),Chrome 121.0.0.0,,,01-03-2024 12:01:32,01-03-2024 12:01:32,0.057s,PASSED
"getvalue = getWebDriver().findElement(By.xpath(""(//tr[@class='runner-line ng-scope'])[1]/td[4]/button/div/span[1]""))",Chrome 121.0.0.0,,,01-03-2024 12:01:32,01-03-2024 12:01:33,1.075s,PASSED
oddvalue = getvalue.getText(),Chrome 121.0.0.0,,,01-03-2024 12:01:33,01-03-2024 12:01:33,0.011s,PASSED
println(oddvalue),Chrome 121.0.0.0,,,01-03-2024 12:01:33,01-03-2024 12:01:33,0.000s,PASSED
try,Chrome 121.0.0.0,,,01-03-2024 12:01:33,01-03-2024 12:01:33,0.000s,PASSED
delay(5),Chrome 121.0.0.0,,,01-03-2024 12:01:33,01-03-2024 12:01:38,5.027s,PASSED
